Ticker,Date,Open,High,Low,Close,Adj_Close,Volume,Split
ABB.NS,2025-08-21,5150.0,5195.0,5112.0,5141.5,5141.5,377717.0,0.0
ABB.NS,2025-08-22,5170.0,5170.0,5051.0,5063.0,5063.0,219900.0,0.0
ABB.NS,2025-08-25,5100.0,5113.5,5045.0,5100.5,5100.5,246352.0,0.0
ABB.NS,2025-08-26,5100.5,5109.5,5011.0,5022.0,5022.0,482397.0,0.0
ABB.NS,2025-08-28,5022.0,5039.5,4953.0,5000.5,5000.5,335387.0,0.0
ABB.NS,2025-08-29,5003.0,5060.5,4939.5,4999.0,4999.0,251338.0,0.0
ABB.NS,2025-09-01,5042.0,5140.5,5017.60009765625,5127.39990234375,5127.39990234375,242505.0,0.0
ABB.NS,2025-09-02,5127.39990234375,5174.5,5097.0,5148.2001953125,5148.2001953125,306762.0,0.0
ABB.NS,2025-09-03,5150.0,5209.89990234375,5148.2001953125,5188.39990234375,5188.39990234375,213167.0,0.0
ABB.NS,2025-09-04,5220.0,5221.7998046875,5145.0,5162.7998046875,5162.7998046875,350954.0,0.0
ABB.NS,2025-09-05,5162.7998046875,5185.2001953125,5070.0,5117.39990234375,5117.39990234375,259197.0,0.0
ABB.NS,2025-09-08,5140.0,5187.2998046875,5097.60009765625,5108.2998046875,5108.2998046875,101582.0,0.0
ABB.NS,2025-09-09,5111.0,5150.0,5091.0,5131.89990234375,5131.89990234375,150868.0,0.0
ABB.NS,2025-09-10,5129.7998046875,5195.0,5121.0,5161.89990234375,5161.89990234375,184147.0,0.0
ABB.NS,2025-09-11,5181.7001953125,5237.0,5157.10009765625,5218.10009765625,5218.10009765625,178386.0,0.0
ABB.NS,2025-09-12,5224.0,5265.0,5201.0,5248.60009765625,5248.60009765625,196396.0,0.0
ABB.NS,2025-09-15,5248.60009765625,5383.2998046875,5241.2001953125,5338.7998046875,5338.7998046875,435154.0,0.0
ABB.NS,2025-09-16,5370.0,5376.89990234375,5316.60009765625,5349.0,5349.0,154462.0,0.0
ABB.NS,2025-09-17,5375.60009765625,5415.7998046875,5331.7001953125,5385.7998046875,5385.7998046875,196332.0,0.0
ABB.NS,2025-09-18,5410.10009765625,5471.2998046875,5396.0,5436.0,5436.0,293576.0,0.0
ABB.NS,2025-09-19,5458.7998046875,5464.7001953125,5418.0,5436.89990234375,5436.89990234375,272034.0,0.0
ABB.NS,2025-09-22,5430.0,5455.2998046875,5341.0,5362.7998046875,5362.7998046875,155891.0,0.0
ABB.NS,2025-09-23,5360.2001953125,5375.39990234375,5285.0,5298.7001953125,5298.7001953125,167342.0,0.0
ABB.NS,2025-09-24,5298.0,5349.7998046875,5223.60009765625,5237.2998046875,5237.2998046875,137979.0,0.0
ABB.NS,2025-09-25,5237.0,5265.0,5184.0,5200.7001953125,5200.7001953125,308529.0,0.0
ABB.NS,2025-09-26,5200.89990234375,5210.0,5121.0,5173.39990234375,5173.39990234375,348241.0,0.0
ABB.NS,2025-09-29,5173.39990234375,5246.0,5167.10009765625,5207.7998046875,5207.7998046875,228230.0,0.0
ABB.NS,2025-09-30,5201.0,5232.60009765625,5175.10009765625,5183.2998046875,5183.2998046875,215173.0,0.0
ABB.NS,2025-10-01,5185.0,5208.0,5143.0,5199.0,5199.0,94280.0,0.0
ABB.NS,2025-10-03,5190.0,5208.5,5148.5,5183.5,5183.5,291382.0,0.0
ABB.NS,2025-10-06,5190.5,5244.5,5176.0,5218.0,5218.0,156474.0,0.0
ABB.NS,2025-10-07,5233.0,5343.0,5209.5,5219.5,5219.5,382453.0,0.0
ABB.NS,2025-10-08,5236.5,5236.5,5101.0,5128.5,5128.5,399870.0,0.0
ABB.NS,2025-10-09,5120.0,5162.0,5075.0,5146.5,5146.5,212517.0,0.0
ABB.NS,2025-10-10,5151.0,5210.0,5147.5,5186.0,5186.0,180079.0,0.0
ABB.NS,2025-10-13,5160.0,5175.5,5101.0,5147.5,5147.5,284296.0,0.0
ABB.NS,2025-10-14,5169.5,5169.5,5081.5,5119.5,5119.5,299352.0,0.0
ABB.NS,2025-10-15,5119.5,5228.0,5097.5,5173.5,5173.5,218559.0,0.0
ABB.NS,2025-10-16,5190.0,5260.0,5077.5,5212.0,5212.0,542569.0,0.0
ABB.NS,2025-10-17,5208.5,5227.0,5176.0,5202.0,5202.0,145812.0,0.0
ABB.NS,2025-10-20,5228.0,5273.5,5203.5,5231.5,5231.5,141485.0,0.0
ABB.NS,2025-10-21,5248.0,5262.0,5220.0,5240.0,5240.0,26961.0,0.0
ABB.NS,2025-10-23,5244.0,5279.5,5165.0,5181.5,5181.5,333500.0,0.0
ABB.NS,2025-10-24,5198.0,5210.0,5151.5,5181.0,5181.0,245669.0,0.0
ABB.NS,2025-10-27,5198.0,5240.0,5172.0,5238.0,5238.0,72330.0,0.0
ABB.NS,2025-10-28,5260.0,5275.0,5141.5,5175.5,5175.5,236636.0,0.0
ABB.NS,2025-10-29,5175.5,5300.0,5175.5,5289.0,5289.0,193168.0,0.0
ABB.NS,2025-10-30,5297.5,5306.0,5237.0,5279.0,5279.0,121312.0,0.0
ABB.NS,2025-10-31,5284.0,5295.5,5204.5,5220.0,5220.0,146857.0,0.0
ABB.NS,2025-11-03,5215.0,5279.0,5205.0,5256.0,5256.0,79178.0,0.0
ABB.NS,2025-11-04,5263.0,5270.5,5225.5,5244.0,5244.0,101847.0,0.0
ABB.NS,2025-11-06,5258.0,5280.5,5172.0,5228.0,5228.0,302941.0,0.0
ABB.NS,2025-11-07,5099.0,5151.0,4962.5,5016.5,5016.5,1147124.0,0.0
ABB.NS,2025-11-10,4964.0,5009.0,4921.5,4992.0,4992.0,207748.0,0.0
ABB.NS,2025-11-11,5021.5,5026.5,4941.0,4978.5,4978.5,202095.0,0.0
ABB.NS,2025-11-12,4994.0,5000.0,4911.0,4924.0,4924.0,322415.0,0.0
ABB.NS,2025-11-13,4933.0,4959.0,4896.0,4913.0,4913.0,308690.0,0.0
ABB.NS,2025-11-14,4913.0,4963.0,4899.0,4952.5,4952.5,120184.0,0.0
ABB.NS,2025-11-17,4955.0,5060.0,4926.0,5041.5,5041.5,201519.0,0.0
ABB.NS,2025-11-18,5041.5,5095.0,4998.5,5080.5,5080.5,185933.0,0.0
ABB.NS,2025-11-19,5081.5,5099.0,5037.0,5083.0,5083.0,241340.0,0.0
ABB.NS,2025-11-20,5083.0,5172.0,5083.0,5147.0,5147.0,315841.0,0.0
ABB.NS,2025-11-21,5130.0,5132.0,5068.5,5092.0,5092.0,195539.0,0.0
ABB.NS,2025-11-24,5092.0,5100.0,5024.5,5057.0,5057.0,453211.0,0.0
ABB.NS,2025-11-25,5042.5,5092.0,5035.0,5070.5,5070.5,179842.0,0.0
ABB.NS,2025-11-26,5070.5,5206.5,5058.0,5197.5,5197.5,157689.0,0.0
ABB.NS,2025-11-27,5235.0,5264.5,5188.5,5240.5,5240.5,123457.0,0.0
ABB.NS,2025-11-28,5260.0,5260.5,5170.0,5175.0,5175.0,82669.0,0.0
ABB.NS,2025-12-01,5218.0,5219.5,5148.5,5189.5,5189.5,68252.0,0.0
ABB.NS,2025-12-02,5171.0,5221.5,5161.0,5183.0,5183.0,149427.0,0.0
ABB.NS,2025-12-03,5183.0,5183.0,5088.5,5107.0,5107.0,81229.0,0.0
ABB.NS,2025-12-04,5100.0,5182.0,5095.0,5172.5,5172.5,90233.0,0.0
ABB.NS,2025-12-05,5172.5,5194.0,5140.5,5173.5,5173.5,99564.0,0.0
ABB.NS,2025-12-08,5171.5,5194.0,5049.0,5057.5,5057.5,130551.0,0.0
ABB.NS,2025-12-09,5051.0,5128.0,4981.0,5117.0,5117.0,113585.0,0.0
ABB.NS,2025-12-10,5109.5,5192.0,5098.0,5152.0,5152.0,118196.0,0.0
ABB.NS,2025-12-11,5154.0,5257.5,5147.0,5242.5,5242.5,197330.0,0.0
ABB.NS,2025-12-12,5270.0,5299.0,5230.0,5278.0,5278.0,200377.0,0.0
ABB.NS,2025-12-15,5288.0,5298.0,5200.5,5285.0,5285.0,191017.0,0.0
ABB.NS,2025-12-16,5280.0,5280.0,5227.0,5242.0,5242.0,71299.0,0.0
ABB.NS,2025-12-17,5238.0,5262.5,5152.0,5171.0,5171.0,85858.0,0.0
ABB.NS,2025-12-18,5185.0,5185.0,5075.5,5097.5,5097.5,362593.0,0.0
ABB.NS,2025-12-19,5106.0,5191.5,5100.0,5177.0,5177.0,351488.0,0.0
ABB.NS,2025-12-22,5180.5,5233.0,5170.0,5181.0,5181.0,67499.0,0.0
ABB.NS,2025-12-23,5185.0,5215.0,5151.0,5204.0,5204.0,64953.0,0.0
ABB.NS,2025-12-24,5212.5,5266.0,5202.0,5215.0,5215.0,103441.0,0.0
ABB.NS,2025-12-26,5215.0,5244.5,5164.5,5183.0,5183.0,54254.0,0.0
ABB.NS,2025-12-29,5218.5,5218.5,5155.0,5165.0,5165.0,53679.0,0.0
ABB.NS,2025-12-30,5155.0,5169.0,5100.0,5138.5,5138.5,107504.0,0.0
ABB.NS,2025-12-31,5150.0,5207.5,5141.5,5170.0,5170.0,106827.0,0.0
ABB.NS,2026-01-01,5183.0,5195.5,5146.0,5176.5,5176.5,37884.0,0.0
ABB.NS,2026-01-02,5156.5,5220.0,5156.5,5205.5,5205.5,63490.0,0.0
ABB.NS,2026-01-05,5230.0,5249.5,5131.0,5168.5,5168.5,101498.0,0.0
ABB.NS,2026-01-06,5168.5,5254.5,5160.5,5224.5,5224.5,122892.0,0.0
ABB.NS,2026-01-07,5215.0,5307.5,5181.5,5299.0,5299.0,123203.0,0.0
ABB.NS,2026-01-08,5312.0,5368.0,4983.5,5021.0,5021.0,681840.0,0.0
ABB.NS,2026-01-09,5050.0,5138.0,4983.5,5093.0,5093.0,329338.0,0.0
ABB.NS,2026-01-12,5075.0,5075.5,4951.0,5048.0,5048.0,172796.0,0.0
ABB.NS,2026-01-13,5050.0,5081.5,4923.0,4966.0,4966.0,113004.0,0.0
ABB.NS,2026-01-14,4960.5,4992.0,4925.0,4935.0,4935.0,107017.0,0.0
ABB.NS,2026-01-15,4935.0,4935.0,4935.0,4935.0,4935.0,0.0,0.0
ABB.NS,2026-01-16,4935.0,4960.0,4852.0,4872.5,4872.5,186282.0,0.0
ABB.NS,2026-01-19,4877.5,4942.0,4839.0,4865.5,4865.5,238177.0,0.0
ABB.NS,2026-01-20,4855.0,4855.0,4673.0,4691.5,4691.5,413609.0,0.0
ABB.NS,2026-01-21,4692.5,4751.5,4637.5,4707.5,4707.5,349292.0,0.0
ABB.NS,2026-01-22,4725.0,4807.0,4719.0,4755.5,4755.5,145026.0,0.0
ABB.NS,2026-01-23,4760.0,4775.0,4668.5,4694.5,4694.5,114255.0,0.0
ABB.NS,2026-01-27,4694.5,4777.0,4649.5,4707.5,4707.5,178884.0,0.0
ABB.NS,2026-01-28,4759.0,5075.0,4750.0,5043.5,5043.5,419235.0,0.0
ABB.NS,2026-01-29,5050.0,5547.5,4983.5,5474.0,5474.0,2492153.0,0.0
ABB.NS,2026-01-30,5440.0,5605.5,5400.0,5578.5,5578.5,634906.0,0.0
ABB.NS,2026-02-02,5490.0,5537.0,5368.5,5468.0,5468.0,156864.0,0.0
ABB.NS,2026-02-03,5641.5,5769.0,5608.0,5668.5,5668.5,646658.0,0.0
ABB.NS,2026-02-04,5661.0,5867.0,5582.5,5755.0,5755.0,509746.0,0.0
ABB.NS,2026-02-05,5750.0,5840.5,5663.0,5770.0,5770.0,205411.0,0.0
ABB.NS,2026-02-06,5769.0,5845.0,5726.5,5816.0,5816.0,304093.0,0.0
ABB.NS,2026-02-09,5845.0,5850.0,5748.0,5815.5,5815.5,137449.0,0.0
ABB.NS,2026-02-10,5850.0,5884.0,5806.0,5870.0,5870.0,155125.0,0.0
ABB.NS,2026-02-11,5851.0,5861.0,5781.0,5825.5,5825.5,91365.0,0.0
ABB.NS,2026-02-12,5819.0,5864.5,5760.0,5788.5,5788.5,169801.0,0.0
ABB.NS,2026-02-13,5788.5,5855.0,5726.5,5780.5,5780.5,152957.0,0.0
ABB.NS,2026-02-16,5781.0,5914.0,5742.5,5888.0,5888.0,188248.0,0.0
ABB.NS,2026-02-17,5922.5,5940.0,5806.0,5836.0,5836.0,116120.0,0.0
ABB.NS,2026-02-18,5836.0,5909.0,5771.5,5881.5,5881.5,178419.0,0.0
ABB.NS,2026-02-19,5885.0,5908.0,5695.0,5719.5,5719.5,136031.0,0.0
ABB.NS,2026-02-20,5725.0,6246.0,5719.5,5987.0,5987.0,4034978.0,0.0
ABB.NS,2026-02-23,6090.0,6090.0,5775.0,5917.5,5917.5,831004.0,0.0
ABB.NS,2026-02-24,5881.5,6075.0,5881.5,6056.0,6056.0,782563.0,0.0
ABB.NS,2026-02-25,6101.0,6180.0,6046.5,6167.5,6167.5,363747.0,0.0
ABB.NS,2026-02-26,6170.0,6205.5,6110.5,6133.0,6133.0,283878.0,0.0
ABB.NS,2026-02-27,6128.0,6128.0,6039.0,6073.0,6073.0,602254.0,0.0
ABB.NS,2026-03-02,5840.0,6073.0,5835.0,5983.0,5983.0,275442.0,0.0
ABB.NS,2026-03-04,5900.0,5911.5,5793.5,5830.5,5830.5,275613.0,0.0
ABB.NS,2026-03-05,5844.0,6000.5,5833.5,5929.0,5929.0,268401.0,0.0
ABB.NS,2026-03-06,5900.0,6118.0,5869.0,6062.0,6062.0,377080.0,0.0
ABB.NS,2026-03-09,5982.0,6000.0,5853.0,5982.5,5982.5,249917.0,0.0
ADANIENSOL.NS,2025-03-10,747.0,790.0,738.0,759.0999755859375,759.0999755859375,6861685.0,0.0
ADANIENSOL.NS,2025-03-11,745.0,768.0,742.0,761.0499877929688,761.0499877929688,2785862.0,0.0
ADANIENSOL.NS,2025-03-12,765.0,784.9000244140625,744.0499877929688,781.75,781.75,2734197.0,0.0
ADANIENSOL.NS,2025-03-13,783.7999877929688,795.9500122070312,776.8499755859375,783.2000122070312,783.2000122070312,2201144.0,0.0
ADANIENSOL.NS,2025-03-17,779.7999877929688,801.1500244140625,776.7999877929688,795.0499877929688,795.0499877929688,1850753.0,0.0
ADANIENSOL.NS,2025-03-18,800.7000122070312,807.7999877929688,786.2999877929688,798.5499877929688,798.5499877929688,1344527.0,0.0
ADANIENSOL.NS,2025-03-19,801.0999755859375,820.6500244140625,799.1500244140625,813.9000244140625,813.9000244140625,1417575.0,0.0
ADANIENSOL.NS,2025-03-20,820.0,823.0,800.9000244140625,815.0999755859375,815.0999755859375,1286932.0,0.0
ADANIENSOL.NS,2025-03-21,815.0,846.9500122070312,811.8499755859375,831.7000122070312,831.7000122070312,2711820.0,0.0
ADANIENSOL.NS,2025-03-24,838.75,844.7000122070312,817.5499877929688,820.25,820.25,1808999.0,0.0
ADANIENSOL.NS,2025-03-25,822.0,838.9000244140625,812.3499755859375,816.5499877929688,816.5499877929688,2713855.0,0.0
ADANIENSOL.NS,2025-03-26,817.0499877929688,832.5999755859375,800.5,803.0,803.0,2042407.0,0.0
ADANIENSOL.NS,2025-03-27,803.0,882.4500122070312,796.0499877929688,872.8499755859375,872.8499755859375,8208182.0,0.0
ADANIENSOL.NS,2025-03-28,872.8499755859375,894.9000244140625,864.0,872.0,872.0,3727492.0,0.0
ADANIENSOL.NS,2025-04-01,857.4000244140625,884.9000244140625,856.0999755859375,866.3499755859375,866.3499755859375,1899810.0,0.0
ADANIENSOL.NS,2025-04-02,864.7000122070312,871.0,839.2999877929688,867.9000244140625,867.9000244140625,1554834.0,0.0
ADANIENSOL.NS,2025-04-03,855.0,901.0,855.0,884.3499755859375,884.3499755859375,2165750.0,0.0
ADANIENSOL.NS,2025-04-04,881.0999755859375,884.7000122070312,852.0999755859375,859.4000244140625,859.4000244140625,1475762.0,0.0
ADANIENSOL.NS,2025-04-07,780.5,822.2000122070312,780.5,815.0499877929688,815.0499877929688,2669587.0,0.0
ADANIENSOL.NS,2025-04-08,835.0,847.8499755859375,826.8499755859375,841.1500244140625,841.1500244140625,1707784.0,0.0
ADANIENSOL.NS,2025-04-09,835.3499755859375,845.0,827.5999755859375,837.4000244140625,837.4000244140625,1026681.0,0.0
ADANIENSOL.NS,2025-04-11,860.7000122070312,863.3499755859375,833.75,844.7999877929688,844.7999877929688,1878535.0,0.0
